Date,BND,GOVT,IGLB,MBB,SHY,SJNK,SPAB,TIP,VCSH
2019-05-23,78.81902313232422,24.81058692932129,57.54503631591797,103.00611877441406,82.46483612060547,25.07834243774414,27.602481842041016,111.19778442382812,76.93828582763672
2019-05-24,78.81902313232422,24.81058692932129,57.66889190673828,103.0448226928711,82.43549346923828,25.07834243774414,27.621767044067383,111.38358306884766,76.92864227294922
2019-05-28,78.98340606689453,24.879045486450195,57.811805725097656,103.06417846679688,82.50397491455078,25.06906509399414,27.660348892211914,111.44225311279297,77.00582122802734
2019-05-29,78.96406555175781,24.888830184936523,57.868961334228516,103.15121459960938,82.51377868652344,24.994871139526367,27.679637908935547,111.6378173828125,77.03474426269531
2019-05-30,79.17679595947266,24.957284927368164,58.27863311767578,103.3253402709961,82.582275390625,25.01342010498047,27.747146606445312,112.00938415527344,77.1505126953125
2019-05-31,79.52489471435547,25.08441734313965,58.50728225708008,103.5188217163086,82.7584457397461,24.911401748657227,27.853240966796875,112.71340942382812,77.2855453491211
2019-06-03,79.75076293945312,25.18826675415039,58.65548324584961,103.7825927734375,82.91436767578125,24.871328353881836,27.944129943847656,113.01725006103516,77.48573303222656
2019-06-04,79.61505889892578,25.100093841552734,58.598121643066406,103.6468276977539,82.85552978515625,25.076335906982422,27.915124893188477,112.79107666015625,77.40837097167969
2019-06-05,79.61505889892578,25.070701599121094,58.39734649658203,103.68563079833984,82.89476013183594,25.094974517822266,27.90545082092285,112.85993957519531,77.49541473388672
2019-06-06,79.59568786621094,25.080493927001953,58.665042877197266,103.7341079711914,82.84573364257812,25.14156723022461,27.895784378051758,112.79107666015625,77.45673370361328
2019-06-07,79.80889892578125,25.14907455444336,59.0761604309082,103.94746398925781,82.93397521972656,25.178842544555664,27.953798294067383,113.20405578613281,77.5631103515625
2019-06-10,79.64413452148438,25.080493927001953,58.856266021728516,103.67594146728516,82.85552978515625,25.21611785888672,27.90545082092285,112.59443664550781,77.50506591796875
2019-06-11,79.5859603881836,25.060903549194336,58.87539291381836,103.65652465820312,82.82610321044922,25.244068145751953,27.876447677612305,112.44694519042969,77.4664077758789
2019-06-12,79.7216796875,25.100093841552734,58.894508361816406,103.82140350341797,82.89476013183594,25.188159942626953,27.924793243408203,112.50594329833984,77.53408813476562
2019-06-13,79.85736846923828,25.139278411865234,59.04747772216797,103.91836547851562,82.98300170898438,25.234750747680664,27.953798294067383,112.54528045654297,77.64048767089844
2019-06-14,79.86705780029297,25.16866683959961,59.17176818847656,103.84078216552734,82.9535903930664,25.21611785888672,27.973134994506836,112.36827850341797,77.59213256835938
2019-06-17,79.86705780029297,25.15887451171875,59.190887451171875,103.80200958251953,82.91436767578125,25.188159942626953,27.982805252075195,112.15196228027344,77.601806640625
2019-06-18,80.05121612548828,25.18826675415039,59.78365707397461,103.95716857910156,82.9241714477539,25.290666580200195,28.031150817871094,112.61410522460938,77.70819091796875
2019-06-19,80.3226089477539,25.256839752197266,60.31906509399414,104.24809265136719,83.10069274902344,25.355894088745117,28.13751220703125,113.2630615234375,77.90162658691406
2019-06-20,80.44862365722656,25.27644157409668,60.65369415283203,104.40325164794922,83.1399154663086,25.43975830078125,28.176191329956055,113.90219116210938,77.97896575927734
2019-06-21,80.22567749023438,25.198055267333984,60.40511703491211,104.10261535644531,83.10069274902344,25.430438995361328,28.098834991455078,113.39088439941406,77.93061828613281
2019-06-24,80.37110137939453,25.256839752197266,60.615455627441406,104.22869110107422,83.14971923828125,25.411808013916016,28.176191329956055,113.60720825195312,78.0273208618164
2019-06-25,80.40015411376953,25.286235809326172,60.309513092041016,104.20929718017578,83.1693344116211,25.33725357055664,28.176191329956055,113.41056060791016,78.0370101928711
2019-06-26,80.21599578857422,25.217655181884766,60.2330207824707,104.06383514404297,83.07127380371094,25.327939987182617,28.108505249023438,113.30240631103516,77.94029235839844
2019-06-27,80.44862365722656,25.27644157409668,60.75885772705078,104.31597137451172,83.1399154663086,25.39316749572754,28.19552993774414,113.51871490478516,78.0273208618164
2019-06-28,80.51647186279297,25.29603385925293,60.950077056884766,104.3450698852539,83.1399154663086,25.374530792236328,28.205198287963867,113.55805206298828,78.0273208618164
2019-07-01,80.51063537597656,25.25776481628418,61.18318176269531,104.30034637451172,83.08686065673828,25.408231735229492,28.198415756225586,113.32278442382812,78.06803131103516
2019-07-02,80.66608428955078,25.316640853881836,61.43260192871094,104.50448608398438,83.13597869873047,25.417593002319336,28.25657081604004,113.38207244873047,78.11651611328125
2019-07-03,80.81180572509766,25.365703582763672,61.74916458129883,104.57254028320312,83.1556396484375,25.46440315246582,28.31473159790039,113.67864227294922,78.13591003417969
2019-07-05,80.43291473388672,25.238136291503906,61.11603927612305,104.43643951416016,82.98860931396484,25.408231735229492,28.20810317993164,113.33267974853516,77.97109985351562
2019-07-08,80.42321014404297,25.218515396118164,60.97215270996094,104.35865020751953,82.94932556152344,25.380146026611328,28.188720703125,113.35243225097656,77.90323638916016
2019-07-09,80.31632232666016,25.19889259338379,60.87621307373047,104.29061889648438,82.91983032226562,25.370784759521484,28.188720703125,113.4710464477539,77.87416076660156
2019-07-10,80.38433837890625,25.208702087402344,60.818660736083984,104.4655990600586,83.06721496582031,25.43631935119629,28.188720703125,113.66875457763672,77.990478515625
2019-07-11,80.12203216552734,25.120384216308594,60.3006477355957,104.23229217529297,83.02790832519531,25.398876190185547,28.091785430908203,113.31289672851562,77.93232727050781
2019-07-12,80.19003295898438,25.130199432373047,60.33901596069336,104.34893798828125,83.03775024414062,25.408231735229492,28.11117172241211,113.51061248779297,77.9808120727539
2019-07-15,80.30663299560547,25.179264068603516,60.57883834838867,104.42671203613281,83.05738830566406,25.43631935119629,28.140249252319336,113.7972640991211,78.03897857666016
2019-07-16,80.19976043701172,25.140016555786133,60.348602294921875,104.33922576904297,83.02790832519531,25.398876190185547,28.11117172241211,113.60945129394531,77.93232727050781
2019-07-17,80.4426498413086,25.22832489013672,60.818660736083984,104.57254028320312,83.10651397705078,25.370784759521484,28.188720703125,113.8466796875,78.07772827148438
2019-07-18,80.58834838867188,25.267578125,60.924171447753906,104.69890594482422,83.20475769042969,25.389511108398438,28.24687957763672,114.08393096923828,78.18437957763672
2019-07-19,80.50093078613281,25.22832489013672,60.78028869628906,104.70863342285156,83.11634826660156,25.352062225341797,28.217802047729492,113.90601348876953,78.11651611328125
2019-07-22,80.58834838867188,25.25776481628418,61.10643768310547,104.67945098876953,83.12616729736328,25.398876190185547,28.24687957763672,113.93566131591797,78.16497802734375
2019-07-23,80.52035522460938,25.218515396118164,61.11603927612305,104.70863342285156,83.10651397705078,25.426958084106445,28.217802047729492,113.90601348876953,78.16497802734375
2019-07-24,80.59808349609375,25.238136291503906,61.39422607421875,104.78641510009766,83.12616729736328,25.445682525634766,28.25657081604004,113.93566131591797,78.18437957763672
2019-07-25,80.51063537597656,25.19889259338379,61.10643768310547,104.72808074951172,83.07704162597656,25.426958084106445,28.217802047729492,113.74783325195312,78.13591003417969
2019-07-26,80.51063537597656,25.208702087402344,61.30788803100586,104.66974639892578,83.08686065673828,25.473764419555664,28.217802047729492,113.66875457763672,78.16497802734375
2019-07-29,80.55921173095703,25.22832489013672,61.30788803100586,104.66974639892578,83.08686065673828,25.43631935119629,28.217802047729492,113.56990051269531,78.16497802734375
2019-07-30,80.53978729248047,25.22832489013672,61.28870391845703,104.66001892089844,83.09669494628906,25.43631935119629,28.227495193481445,113.73794555664062,78.12621307373047
2019-07-31,80.6369400024414,25.28720474243164,61.43260192871094,104.72808074951172,83.08686065673828,25.417593002319336,28.266267776489258,113.91588592529297,78.12621307373047
2019-08-01,81.21439361572266,25.475914001464844,62.18525314331055,105.06232452392578,83.32307434082031,25.38655662536621,28.44410514831543,114.33203887939453,78.40515899658203
2019-08-02,81.29230499267578,25.534883499145508,62.35850143432617,105.04285430908203,83.34275817871094,25.36774253845215,28.48297882080078,114.41130065917969,78.3857192993164
2019-08-05,81.64287567138672,25.701974868774414,62.4066162109375,105.2864761352539,83.51007843017578,25.217248916625977,28.609304428100586,114.8076400756836,78.57038116455078
2019-08-06,81.84736633300781,25.76093864440918,62.99372482299805,105.29623413085938,83.54944610595703,25.27368927001953,28.66761589050293,115.23368835449219,78.6092529296875
2019-08-07,81.84736633300781,25.77077293395996,63.01297378540039,105.23774719238281,83.55929565429688,25.2642822265625,28.657899856567383,115.29313659667969,78.6092529296875
2019-08-08,81.91552734375,25.77077293395996,63.32096862792969,105.30596923828125,83.52975463867188,25.301902770996094,28.68705177307129,115.59039306640625,78.5801010131836
2019-08-09,81.76946258544922,25.741281509399414,63.0322151184082,105.17928314208984,83.48055267333984,25.283092498779297,28.638460159301758,115.47149658203125,78.54120635986328
